Name,Ticker,Sector,Location,Weight (%),Asset Class
PIRELLI & C,PIRC,Consumer Discretionary,Italie,1.578,Actions
TIETO,TIETO,Technology,Finlande,1.5739999999999998,Actions
HYUNDAI MOTOR S2 PREF,005387,Consumer Discretionary,Corée,1.573,Actions
MASCO CORP,MAS,Industrials,Etats-Unis,1.573,Actions
SANOFI ADR REPRESENTING SA,SNY,Health Care,France,1.573,Actions
ANTERO RESOURCES CORP,AR,Energy,Etats-Unis,1.572,Actions
ADDTECH CLASS B,ADDT B,Industrials,Suède,1.5709999999999997,Actions
HYDRO ONE LTD,H,Utilities,Canada,1.569,Actions
SHANXI XINGHUACUN FEN WINE FACTORY,600809,Consumer Staples,Chine,1.569,Actions
BRADESPAR PREF SA,BRAP4,Materials,Brésil,1.5679999999999998,Actions
JA SOLAR TECHNOLOGY LTD A,002459,Technology,Chine,1.5670000000000002,Actions
RITCHIE BROS AUCTIONEERS INC,RBA,Industrials,Canada,1.567,Actions
TIMES CHINA HOLDINGS LTD,1233,Real Estate,Chine,1.567,Actions
HAMAMATSU PHOTONICS,6965,Technology,Japon,1.564,Actions
UNIPOL GRUPPO FINANZIARIO,UNI,Financials,Italie,1.5619999999999998,Actions
AMN HEALTHCARE INC,AMN,Health Care,Etats-Unis,1.561,Actions
SEI INVESTMENTS,SEIC,Financials,Etats-Unis,1.56,Actions
ARROW ELECTRONICS INC,ARW,Technology,Etats-Unis,1.559,Actions
TURNING POINT THERAPEUTICS INC,TPTX,Health Care,Etats-Unis,1.559,Actions
SM PRIME HOLDINGS INC,SMPH,Real Estate,Philippines,1.558,Actions
MISUMI GROUP INC,9962,Industrials,Japon,1.557,Actions
JHSF PARTICIPACOES SA,JHSF3,Real Estate,Brésil,1.5559999999999998,Actions
QUIDELORTHO CORP,QDEL,Health Care,Etats-Unis,1.554,Actions
DENTSPLY SIRONA INC,XRAY,Health Care,Etats-Unis,1.554,Actions
CUSTODIAN REIT PLC,CREI,Real Estate,Royaume-Uni,1.554,Actions
PARKLAND CORP,PKI,Energy,Canada,1.553,Actions
CATCHER TECHNOLOGY LTD,2474,Technology,Taïwan,1.552,Actions
BATH AND BODY WORKS INC,BBWI,Consumer Discretionary,Etats-Unis,1.551,Actions
ARISTON HOLDING NV,ARIS,Consumer Discretionary,Italie,1.55,Actions
MERIDIAN ENERGY LTD,MEL,Utilities,Nouvelle-Zélande,1.55,Actions
ALIGN TECHNOLOGY INC,ALGN,Health Care,Etats-Unis,1.549,Actions
MAXLINEAR INC,MXL,Technology,Etats-Unis,1.544,Actions
FOX CORP CLASS B,FOX,Communication,Etats-Unis,1.544,Actions
CLOUDFLARE INC CLASS A,NET,Technology,Etats-Unis,1.5390000000000001,Actions
UNITED BANKSHARES INC,UBSI,Financials,Etats-Unis,1.537,Actions
SAVOLA GROUP,2050,Consumer Staples,Arabie saoudite,1.537,Actions
BUENAVENTURA ADR REPRESENTING,BVN,Materials,Pérou,1.535,Actions
SAUDI KAYAN PETROCHEMICAL,2350,Materials,Arabie saoudite,1.533,Actions
FRASERS LOGISTICS & COMMERCIAL TRU,BUOU,Real Estate,Singapour,1.532,Actions
SEKISUI HOUSE REIT INC,3309,Real Estate,Japon,1.531,Actions
JACOBS ENGINEERING GROUP INC,J,Industrials,Etats-Unis,1.5290000000000001,Actions
LIVE NATION ENTERTAINMENT INC,LYV,Communication,Etats-Unis,1.528,Actions
SYNAPTICS INC,SYNA,Technology,Etats-Unis,1.526,Actions
KOSSAN RUBBER INDUSTRIES,KOSSAN,Health Care,Malaisie,1.5259999999999998,Actions
MAZDA MOTOR CORP,7261,Consumer Discretionary,Japon,1.525,Actions
SUMCO CORP,3436,Technology,Japon,1.525,Actions
BANK OF COMMUNICATIONS LTD A,601328,Financials,Chine,1.524,Actions
DOCUSIGN INC,DOCU,Technology,Etats-Unis,1.524,Actions
KOREAN AIR LINES LTD,003490,Industrials,Corée,1.5210000000000001,Actions
BLOOM ENERGY CLASS A CORP,BE,Industrials,Etats-Unis,1.518,Actions
ROYAL UNIBREW,RBREW,Consumer Staples,Danemark,1.518,Actions
HIROSE ELECTRIC LTD,6806,Technology,Japon,1.5150000000000001,Actions
INTEGRA LIFESCIENCES HOLDINGS CORP,IART,Health Care,Etats-Unis,1.5150000000000001,Actions
ELASTIC NV,ESTC,Technology,Etats-Unis,1.5139999999999998,Actions
BUMRUNGRAD HOSPITAL NON-VOTING DR,BH.R,Health Care,Thaïlande,1.513,Actions
NUTANIX INC CLASS A,NTNX,Technology,Etats-Unis,1.5110000000000001,Actions
THULE GROUP,THULE,Consumer Discretionary,Suède,1.51,Actions
MOBILE TELECOMMUNICATIONS,7030,Communication,Arabie saoudite,1.504,Actions
UNITED THERAPEUTICS CORP,UTHR,Health Care,Etats-Unis,1.5030000000000001,Actions
SIMCORP,SIM,Technology,Danemark,1.5020000000000002,Actions
BANK LEUMI LE ISRAEL,LUMI,Financials,Israël,1.499,Actions
CDK GLOBAL INC,CDK,Technology,Etats-Unis,1.497,Actions
S-OIL CORP,010950,Energy,Corée,1.496,Actions
COMPUGROUP MEDICAL N,COP,Health Care,Allemagne,1.493,Actions
ENEL AMERICAS SA,ENELAM,Utilities,Chili,1.4929999999999999,Actions
POWER INTEGRATIONS INC,POWI,Technology,Etats-Unis,1.492,Actions
KOREA ZINC INC,010130,Materials,Corée,1.4889999999999999,Actions
LAS VEGAS SANDS CORP,LVS,Consumer Discretionary,Etats-Unis,1.488,Actions
HUBSPOT INC,HUBS,Technology,Etats-Unis,1.4809999999999999,Actions
UNITY SOFTWARE INC,U,Technology,Etats-Unis,1.48,Actions
HEALTHCARE TRUST OF AMERICA REIT I,HTA,Real Estate,Etats-Unis,1.478,Actions
GENUS PLC,GNS,Health Care,Royaume-Uni,1.478,Actions
VIAVI SOLUTIONS INC,VIAV,Technology,Etats-Unis,1.477,Actions
TELEDYNE TECHNOLOGIES INC,TDY,Technology,Etats-Unis,1.477,Actions
HUNTINGTON INGALLS INDUSTRIES INC,HII,Industrials,Etats-Unis,1.4769999999999999,Actions
EL EN,ELN,Health Care,Italie,1.4740000000000002,Actions
HARTALEGA HOLDINGS,HARTA,Health Care,Malaisie,1.474,Actions
CAP SA,CAP,Materials,Chili,1.4729999999999999,Actions
HEICO CORP CLASS A,HEIA,Industrials,Etats-Unis,1.472,Actions
HANG LUNG PROPERTIES LTD,101,Real Estate,Hong-Kong,1.471,Actions
SUNAC CHINA HOLDINGS LTD,1918,Real Estate,Chine,1.468,Actions
AGRICULTURAL BANK OF CHINA LTD A,601288,Financials,Chine,1.468,Actions
LEIDOS HOLDINGS INC,LDOS,Industrials,Etats-Unis,1.468,Actions
UNUM,UNM,Financials,Etats-Unis,1.467,Actions
TERADATA CORP,TDC,Technology,Etats-Unis,1.466,Actions
SHURGARD SELF STORAGE SA,SHUR,Real Estate,Belgique,1.464,Actions
SYLVAMO CORP,SLVM,Materials,Etats-Unis,1.4620000000000002,Actions
KINGBOARD HOLDINGS LTD,148,Technology,Chine,1.462,Actions
ENERGEAN PLC,ENOG,Energy,Royaume-Uni,1.461,Actions
ISHARES MSCI INDIA UCITS ETF,NDIA,Financials,Irlande,1.461,Actions
LYFT INC CLASS A,LYFT,Industrials,Etats-Unis,1.459,Actions
AIRTAC INTERNATIONAL GROUP,1590,Industrials,Taïwan,1.456,Actions
EMERA INC,EMA,Utilities,Canada,1.456,Actions
HENSOLDT AG,HAG,Industrials,Allemagne,1.456,Actions
MOBILE TEL,ZAIN,Communication,Koweït,1.453,Actions
BUDWEISER BREWING COMPANY APAC LTD,1876,Consumer Staples,Hong-Kong,1.451,Actions
PETROLEO BRASILEIRO ADR REPTG SA,PBR,Energy,Brésil,1.449,Actions
LIXIL CORP,5938,Industrials,Japon,1.447,Actions
BROTHER INDUSTRIES LTD,6448,Technology,Japon,1.446,Actions
AZIMUT HOLDING,AZM,Financials,Italie,1.446,Actions
AMS-OSRAM AG,AMS,Technology,Suisse,1.444,Actions
CLEARWAY ENERGY INC CLASS C,CWEN,Utilities,Etats-Unis,1.444,Actions
BILIBILI CLASS Z INC,9626,Communication,Chine,1.441,Actions
WH SMITH PLC,SMWH,Consumer Discretionary,Royaume-Uni,1.441,Actions
HUBBELL INC,HUBB,Industrials,Etats-Unis,1.4380000000000002,Actions
SHANGHAI PUDONG DEVELOPMENT BANK L,600000,Financials,Chine,1.438,Actions
BANCA GENERALI,BGN,Financials,Italie,1.437,Actions
HUFVUDSTADEN CLASS A,HUFV A,Real Estate,Suède,1.436,Actions
FLAT GLASS GROUP LTD H,6865,Technology,Chine,1.434,Actions
HAVELLS INDIA LTD,HAVELLS,Industrials,Inde,1.433,Actions
LENNOX INTERNATIONAL INC,LII,Industrials,Etats-Unis,1.429,Actions
AVANGRID INC,AGR,Utilities,Etats-Unis,1.4280000000000002,Actions
BRF BRASIL FOODS SA,BRFS3,Consumer Staples,Brésil,1.427,Actions
CANNAE HOLDINGS INC,CNNE,Financials,Etats-Unis,1.4249999999999998,Actions
LIVANOVA PLC,LIVN,Health Care,Etats-Unis,1.424,Actions
WUXI APPTEC LTD A,603259,Health Care,Chine,1.424,Actions
AGILE GROUP HOLDINGS LTD,3383,Real Estate,Chine,1.4200000000000002,Actions
SOL,SOL,Materials,Italie,1.4180000000000001,Actions
INDUSTRIAL & INFRASTRUCTURE FUND I,3249,Real Estate,Japon,1.417,Actions
REC,RECLTD,Financials,Inde,1.415,Actions
MITSUI CHEMICALS INC,4183,Materials,Japon,1.412,Actions
SCHOELLER-BLECKMANN OILFIELD EQUIP,SBO,Energy,Autriche,1.411,Actions
ITRON INC,ITRI,Technology,Etats-Unis,1.411,Actions
QATAR FUEL,QFLS,Energy,Quatar,1.4100000000000001,Actions
DENALI THERAPEUTICS INC,DNLI,Health Care,Etats-Unis,1.41,Actions
MEDPACE HOLDINGS INC,MEDP,Health Care,Etats-Unis,1.4060000000000001,Actions
EUROCOMMERCIAL PROPERTIES NV,ECMPA,Real Estate,Pays-Bas,1.406,Actions
LG UPLUS CORP,032640,Communication,Corée,1.406,Actions
PICTON PROPERTY INCOME LTD,PCTN,Real Estate,Royaume-Uni,1.405,Actions
INVITATION HOMES INC,INVH,Real Estate,Etats-Unis,1.4020000000000001,Actions
TRITAX EUROBOX PLC,EBOX,Real Estate,Royaume-Uni,1.4020000000000001,Actions
SAUDI INDUSTRIAL INVESTMENT GROUP,2250,Materials,Arabie saoudite,1.402,Actions
II VI INC,IIVI,Technology,Etats-Unis,1.4000000000000001,Actions
BPER BANCA,BPE,Financials,Italie,1.394,Actions
VARONIS SYSTEMS INC,VRNS,Technology,Etats-Unis,1.393,Actions
EMAAR PROPERTIES,EMAAR,Real Estate,Emirats Arabes Unis (EAU),1.388,Actions
ITAU UNIBANCO HOLDING ADR REP PRE,ITUB,Financials,Brésil,1.387,Actions
CONTACT ENERGY LTD,CEN,Utilities,Nouvelle-Zélande,1.3860000000000001,Actions
CAESARS ENTERTAINMENT INC,CZR,Consumer Discretionary,Etats-Unis,1.385,Actions
KWG GROUP HOLDINGS LTD,1813,Real Estate,Chine,1.384,Actions
SIRIUS XM HOLDINGS INC,SIRI,Communication,Etats-Unis,1.3820000000000001,Actions
PANTHEON INTERNATIONAL PLC,PIN,Financials,Royaume-Uni,1.3820000000000001,Actions
LAMB WESTON HOLDINGS INC,LW,Consumer Staples,Etats-Unis,1.3800000000000001,Actions
SHIMAO GROUP HOLDINGS LTD,813,Real Estate,Chine,1.379,Actions
BANK ALJAZIRA,BJAZ,Financials,Arabie saoudite,1.3780000000000001,Actions
MAKITA CORP,6586,Industrials,Japon,1.378,Actions
EMPIRIC STUDENT PROPERTY PLC,ESP,Real Estate,Royaume-Uni,1.377,Actions
SHANGHAI PHARMACEUTICALS HOLDING L,2607,Health Care,Chine,1.376,Actions
XINJIANG GOLDWIND SCIENCE AND TECH,2208,Industrials,Chine,1.375,Actions
STROEER SE,SAX,Communication,Allemagne,1.372,Actions
ASTRA INTERNATIONAL,ASII,Consumer Discretionary,Indonésie,1.3719999999999999,Actions
CHINA VANKE LTD H,2202,Real Estate,Chine,1.3719999999999999,Actions
BUPA ARABIA,8210,Financials,Arabie saoudite,1.3719999999999999,Actions
LIBERTY MEDIA FORMULA ONE CORP SER,FWONK,Communication,Etats-Unis,1.37,Actions
HIWIN TECHNOLOGIES CORP,2049,Industrials,Taïwan,1.37,Actions
DUERR AG,DUE,Industrials,Allemagne,1.369,Actions
SBI LIFE INSURANCE COMPANY LTD,SBILIFE,Financials,Inde,1.367,Actions
DB ISLAMIC BANK,DIB,Financials,Emirats Arabes Unis (EAU),1.367,Actions
PAYCOM SOFTWARE INC,PAYC,Technology,Etats-Unis,1.3639999999999999,Actions
WEX INC,WEX,Technology,Etats-Unis,1.363,Actions
TOROMONT INDUSTRIES LTD,TIH,Industrials,Canada,1.363,Actions
SHIMIZU CORP,1803,Industrials,Japon,1.361,Actions
BOE TECHNOLOGY GROUP LTD A,000725,Technology,Chine,1.36,Actions
IMMOFINANZ AG,IIA,Real Estate,Autriche,1.3599999999999999,Actions
BLUEPRINT MEDICINES CORP,BPMC,Health Care,Etats-Unis,1.359,Actions
HUAZHU GROUP ADR REPRESENTING LTD,HTHT,Consumer Discretionary,Chine,1.3579999999999999,Actions
THE FOSCHINI GROUP LTD,TFG,Consumer Discretionary,Afrique du Sud,1.355,Actions
ENTEGRIS INC,ENTG,Technology,Etats-Unis,1.3519999999999999,Actions
PAGE INDUSTRIES LTD,PAGEIND,Consumer Discretionary,Inde,1.351,Actions
NORDNET,SAVE,Financials,Suède,1.351,Actions
HANSOH PHARMACEUTICAL GROUP LTD,3692,Health Care,Chine,1.3499999999999999,Actions
MARUI GROUP LTD,8252,Financials,Japon,1.3479999999999999,Actions
COUPANG INC CLASS A,CPNG,Consumer Discretionary,Etats-Unis,1.347,Actions
BRINKS,BCO,Industrials,Etats-Unis,1.3439999999999999,Actions
MONTEA NV,MONT,Real Estate,Belgique,1.343,Actions
CULLEN FROST BANKERS INC,CFR,Financials,Etats-Unis,1.339,Actions
MICROPORT SCIENTIFIC CORP,853,Health Care,Chine,1.339,Actions
MOL HUNGARIAN OIL AND GAS,MOL,Energy,Hongrie,1.337,Actions
PINNACLE FINANCIAL PARTNERS INC,PNFP,Financials,Etats-Unis,1.337,Actions
STAG INDUSTRIAL REIT INC,STAG,Real Estate,Etats-Unis,1.3359999999999999,Actions
NIKON CORP,7731,Consumer Discretionary,Japon,1.335,Actions
SHIN KONG FINANCIAL HOLDING LTD,2888,Financials,Taïwan,1.3330000000000002,Actions
AXFOOD,AXFO,Consumer Staples,Suède,1.331,Actions
AUREN ENERGIA SA,AURE3,Utilities,Brésil,1.3289999999999997,Actions
EMBRACER GROUP,EMBRAC B,Communication,Suède,1.328,Actions
NAGARRO N,NA9,Technology,Allemagne,1.327,Actions
KINGSOFT CORP LTD,3888,Communication,Chine,1.325,Actions
SMA SOLAR TECHNOLOGY AG,S92,Technology,Allemagne,1.323,Actions
GVS,GVS,Industrials,Italie,1.323,Actions
AVISTA CORP,AVA,Utilities,Etats-Unis,1.321,Actions
ENGIE BRASIL ENERGIA SA,EGIE3,Utilities,Brésil,1.32,Actions
INDUST PENOLES,PE&OLES*,Materials,Mexique,1.318,Actions
SIEGFRIED HOLDING AG,SFZN,Health Care,Suisse,1.317,Actions
HELLENIC TELECOMMUNICATIONS ORGANI,HTO,Communication,Grèce,1.317,Actions
ACWA POWER CO,2082,Utilities,Arabie saoudite,1.316,Actions
DEUTSCHE EUROSHOP AG,DEQ,Real Estate,Allemagne,1.314,Actions
SMARTSHEET INC CLASS A,SMAR,Technology,Etats-Unis,1.313,Actions
GODREJ CONSUMER PRODUCTS LTD,GODREJCP,Consumer Staples,Inde,1.31,Actions
CTEEP COMPANHIA DE TRANSMISSAO DE,TRPL4,Utilities,Brésil,1.309,Actions
SINOPHARM GROUP LTD H,1099,Health Care,Chine,1.308,Actions
FOSHAN HAI TIAN FLAVOURING & FOOD,603288,Consumer Staples,Chine,1.3070000000000002,Actions
BEFIMMO SA,BEFB,Real Estate,Belgique,1.307,Actions
MICRO FOCUS INTERNATIONAL PLC,MCRO,Technology,Royaume-Uni,1.306,Actions
BIONTECH SE ADR,BNTX,Health Care,Allemagne,1.306,Actions
GUARDANT HEALTH INC,GH,Health Care,Etats-Unis,1.305,Actions
NOVAVAX INC,NVAX,Health Care,Etats-Unis,1.304,Actions
INTERDIGITAL INC,IDCC,Technology,Etats-Unis,1.304,Actions
HLB INC,028300,Consumer Discretionary,Corée,1.302,Actions
TALANX AG,TLX,Financials,Allemagne,1.302,Actions
SOUTHWEST AIRLINES,LUV,Industrials,Etats-Unis,1.301,Actions
TRAINLINE PLC,TRN,Consumer Discretionary,Royaume-Uni,1.301,Actions
ALAMOS GOLD INC CLASS A,AGI,Materials,Canada,1.3,Actions
NIPPON ACCOMMODATIONS FUND REIT IN,3226,Real Estate,Japon,1.3,Actions
RAI WAY SPA,RWAY,Communication,Italie,1.2999999999999998,Actions
AMERICAN FINANCIAL GROUP INC,AFG,Financials,Etats-Unis,1.299,Actions
FORMOSA PETROCHEMICAL CORP,6505,Energy,Taïwan,1.299,Actions
DO & CO AKTIENGESELLSCHAFT AG,DOC,Industrials,Autriche,1.298,Actions
NATIONAL EXPRESS GROUP PLC,NEX,Industrials,Royaume-Uni,1.298,Actions
HERCULES CAPITAL INC,HTGC,Financials,Etats-Unis,1.296,Actions
GUIDEWIRE SOFTWARE INC,GWRE,Technology,Etats-Unis,1.295,Actions
SM ENERGY,SM,Energy,Etats-Unis,1.294,Actions
JSR CORP,4185,Materials,Japon,1.293,Actions
JAPAN POST INSURANCE LTD,7181,Financials,Japon,1.292,Actions
SAMSUNG HEAVY INDUSTRIES LTD,010140,Industrials,Corée,1.291,Actions
JANUS HENDERSON GROUP PLC,JHG,Financials,Etats-Unis,1.291,Actions
ERIE INDEMNITY CLASS A,ERIE,Financials,Etats-Unis,1.284,Actions
GREAT WEST LIFECO INC,GWO,Financials,Canada,1.284,Actions
S-1 CORP,012750,Industrials,Corée,1.283,Actions
SOLARIA ENERGIA Y MEDIO AMBIENTE S,SLR,Utilities,Espagne,1.2810000000000001,Actions
RADIANT OPTO-ELECTRONICS CORP,6176,Technology,Taïwan,1.28,Actions
FIRST QUANTUM MINERALS LTD,FM,Materials,Canada,1.28,Actions
ULTRAGENYX PHARMACEUTICAL INC,RARE,Health Care,Etats-Unis,1.279,Actions
PVH CORP,PVH,Consumer Discretionary,Etats-Unis,1.279,Actions
HARMONY GOLD MINING COMPANY LIMITE,HAR,Materials,Afrique du Sud,1.279,Actions
SERCO GROUP PLC,SRP,Industrials,Royaume-Uni,1.279,Actions
JIANGSU HENGRUI MEDICINE LTD A,600276,Health Care,Chine,1.279,Actions
DOUGLAS EMMETT REIT INC,DEI,Real Estate,Etats-Unis,1.276,Actions
REINET INVESTMENTS S.C.A.,RNI,Financials,Afrique du Sud,1.276,Actions
BANK MANDIRI (PERSERO),BMRI,Financials,Indonésie,1.2750000000000001,Actions
GEDEON RICHTER,RICHTER,Health Care,Hongrie,1.274,Actions
CORPORATE OFFICE PROPERTIES TRUST,OFC,Real Estate,Etats-Unis,1.272,Actions
UNITED INTEGRATED SERVICES LTD,2404,Industrials,Taïwan,1.27,Actions
TONGCHENG TRAVEL HOLDINGS LTD,780,Consumer Discretionary,Chine,1.268,Actions
OXFORD NANOPORE TECHNOLOGIES PLC,ONT,Health Care,Royaume-Uni,1.267,Actions
JUNGHEINRICH PREF AG,JUN3,Industrials,Allemagne,1.266,Actions
KUMHO PETRO CHEMICAL LTD,011780,Materials,Corée,1.262,Actions
DROPBOX INC CLASS A,DBX,Technology,Etats-Unis,1.26,Actions
PROSPERITY BANCSHARES INC,PB,Financials,Etats-Unis,1.2590000000000001,Actions
WAREHOUSE REIT PLC,WHR,Real Estate,Royaume-Uni,1.258,Actions
ROGERS CORP,ROG,Technology,Etats-Unis,1.254,Actions
ADARO ENERGY INDONESIA,ADRO,Energy,Indonésie,1.2530000000000001,Actions
LENDLEASE GROUP STAPLED UNITS,LLC,Real Estate,Australie,1.25,Actions
ALPS ALPINE LTD,6770,Technology,Japon,1.246,Actions
CITIC SECURITIES COMPANY LTD H,6030,Financials,Chine,1.246,Actions
RESTAURANTS BRANDS INTERNATIONAL I,QSR,Consumer Discretionary,Canada,1.245,Actions
BTS GROUP HOLDINGS NON-VOTING DR P,BTS.R,Industrials,Thaïlande,1.245,Actions
CASELLA WASTE SYSTEMS INC CLASS A,CWST,Industrials,Etats-Unis,1.2449999999999999,Actions
F&C INVESTMENT TRUST PLC,FCIT,Financials,Royaume-Uni,1.244,Actions
QINETIQ GROUP PLC,QQ.,Industrials,Royaume-Uni,1.244,Actions
KARUNA THERAPEUTICS INC,KRTX,Health Care,Etats-Unis,1.242,Actions
LINCOLN ELECTRIC HOLDINGS INC,LECO,Industrials,Etats-Unis,1.2409999999999999,Actions
ADANI PORTS AND SPECIAL ECONOMIC Z,ADANIPORTS,Industrials,Inde,1.239,Actions
HYUNDAI STEEL,004020,Materials,Corée,1.238,Actions
ACTIVIA PROPERTIES REIT INC,3279,Real Estate,Japon,1.238,Actions
CHINA MEDICAL SYSTEM HOLDINGS LTD,867,Health Care,Chine,1.237,Actions
SIXT,SIX2,Industrials,Allemagne,1.236,Actions
LASALLE LOGIPORT REIT,3466,Real Estate,Japon,1.236,Actions
SK BIOSCIENCE LTD,302440,Health Care,Corée,1.2349999999999999,Actions
USS LTD,4732,Consumer Discretionary,Japon,1.233,Actions
WINTRUST FINANCIAL CORP,WTFC,Financials,Etats-Unis,1.233,Actions
SBI HOLDINGS INC,8473,Financials,Japon,1.231,Actions
PEPKOR HOLDINGS SHS LTD,PPH,Consumer Discretionary,Afrique du Sud,1.23,Actions
PLAYTECH PLC,PTEC,Consumer Discretionary,Royaume-Uni,1.23,Actions
COMMVAULT SYSTEMS INC,CVLT,Technology,Etats-Unis,1.2289999999999999,Actions
NISSIN FOODS HOLDINGS LTD,2897,Consumer Staples,Japon,1.228,Actions
BAJAJ FINSERV LTD,BAJAJFINSV,Financials,Inde,1.226,Actions
OGE ENERGY CORP,OGE,Utilities,Etats-Unis,1.2249999999999999,Actions
LUZHOU LAO JIAO LTD A,000568,Consumer Staples,Chine,1.2249999999999999,Actions
PTC THERAPEUTICS INC,PTCT,Health Care,Etats-Unis,1.2229999999999999,Actions
BEIJING-SHANGHAI HIGH SPEED RAILWA,601816,Industrials,Chine,1.222,Actions
CHINA NATIONAL BUILDING MATERIAL L,3323,Materials,Chine,1.221,Actions
WATCHES OF SWITZERLAND GROUP PLC,WOSG,Consumer Discretionary,Royaume-Uni,1.2200000000000002,Actions
POU CHEN CORP,9904,Consumer Discretionary,Taïwan,1.219,Actions
JSW STEEL LTD,JSWSTEEL,Materials,Inde,1.2189999999999999,Actions
INFO EDGE INDIA LTD,NAUKRI,Communication,Inde,1.218,Actions
TOSOH CORP,4042,Materials,Japon,1.217,Actions
HILLENBRAND INC,HI,Industrials,Etats-Unis,1.217,Actions
TOHO (TOKYO) LTD,9602,Communication,Japon,1.216,Actions
SRF LTD,SRF,Materials,Inde,1.216,Actions
ASSURANT INC,AIZ,Financials,Etats-Unis,1.214,Actions
TSINGTAO BREWERY LTD H,168,Consumer Staples,Chine,1.214,Actions
CENTAMIN PLC,CEY,Materials,Royaume-Uni,1.213,Actions
MAGAZINE LUIZA SA,MGLU3,Consumer Discretionary,Brésil,1.213,Actions
DELTA AIR LINES INC,DAL,Industrials,Etats-Unis,1.213,Actions
CHOW TAI FOOK JEWELLERY GROUP LTD,1929,Consumer Discretionary,Hong-Kong,1.2129999999999999,Actions
JAPAN HOTEL INVESTMENT REIT CORP,8985,Real Estate,Japon,1.211,Actions
BANK OF HAWAII CORP,BOH,Financials,Etats-Unis,1.2080000000000002,Actions
BANK HAPOALIM BM,POLI,Financials,Israël,1.207,Actions
SPIRIT REALTY CAPITAL REIT INC,SRC,Real Estate,Etats-Unis,1.205,Actions
DIGI.COM,DIGI,Communication,Malaisie,1.205,Actions
KAKAOBANK CORP,323410,Financials,Corée,1.2029999999999998,Actions
NORDIC SEMICONDUCTOR,NOD,Technology,Norvège,1.2029999999999998,Actions
HANKOOK TIRE & TECHNOLOGY LTD,161390,Consumer Discretionary,Corée,1.2000000000000002,Actions
RENISHAW PLC,RSW,Technology,Royaume-Uni,1.199,Actions
KANGWON LAND INC,035250,Consumer Discretionary,Corée,1.199,Actions
RELIANCE WORLDWIDE CORPORATION LTD,RWC,Industrials,Australie,1.1980000000000002,Actions
TENAGA NASIONAL,TENAGA,Utilities,Malaisie,1.198,Actions
MUYUAN FOODS LTD A,002714,Consumer Staples,Chine,1.197,Actions
GAIL INDIA LTD,GAIL,Utilities,Inde,1.196,Actions
CLEAN HARBORS INC,CLH,Industrials,Etats-Unis,1.196,Actions
BANCA MEDIOLANUM,BMED,Financials,Italie,1.193,Actions
MUELLER WATER PRODUCTS INC SERIES,MWA,Industrials,Etats-Unis,1.193,Actions
XIOR STUDENT HOUSING NV,XIOR,Real Estate,Belgique,1.1929999999999998,Actions
SOUTHERN COPPER CORP,SCCO,Materials,Pérou,1.1920000000000002,Actions
FNB CORP,FNB,Financials,Etats-Unis,1.19,Actions
STORSKOGEN GROUP CLASS B,STOR B,Industrials,Suède,1.19,Actions
SK BIOPHARMACEUTICALS LTD,326030,Health Care,Corée,1.19,Actions
GUANGZHOU AUTOMOBILE GROUP LTD H,2238,Consumer Discretionary,Chine,1.189,Actions
BRASKEM PREF SERIES A SA,BRKM5,Materials,Brésil,1.189,Actions
SUNNOVA ENERGY INTERNATIONAL INC,NOVA,Utilities,Etats-Unis,1.1860000000000002,Actions
OMNICELL INC,OMCL,Health Care,Etats-Unis,1.183,Actions
LUXSHARE PRECISION INDUSTRY LTD A,002475,Technology,Chine,1.182,Actions
SSP GROUP PLC,SSPG,Consumer Discretionary,Royaume-Uni,1.181,Actions
DIODES INC,DIOD,Technology,Etats-Unis,1.181,Actions
COGNEX CORP,CGNX,Technology,Etats-Unis,1.181,Actions
HUADIAN POWER INTERNATIONAL CORP L,600027,Utilities,Chine,1.18,Actions
HOTEL SHILLA LTDINARY SHARES KOREA,008770,Consumer Discretionary,Corée,1.179,Actions
GDS HOLDINGS LTD CLASS A,9698,Technology,Chine,1.178,Actions
BANCO DE CHILE,CHILE,Financials,Chili,1.176,Actions
UIPATH INC CLASS A,PATH,Technology,Etats-Unis,1.175,Actions
CONCORDIA FINANCIAL GROUP LTD,7186,Financials,Japon,1.174,Actions
WEBUILD,WBD,Industrials,Italie,1.172,Actions
SHIZUOKA BANK LTD,8355,Financials,Japon,1.172,Actions
YAGEO CORP,2327,Technology,Taïwan,1.1709999999999998,Actions
HUAKU DEVELOPMENT LTD,2548,Real Estate,Taïwan,1.17,Actions
RAKUTEN GROUP INC,4755,Consumer Discretionary,Japon,1.169,Actions
KOREA AEROSPACE INDUSTRIES LTD,047810,Industrials,Corée,1.169,Actions
WINBOND ELECTRONICS CORP,2344,Technology,Taïwan,1.1680000000000001,Actions
PETS AT HOME PLC,PETS,Consumer Discretionary,Royaume-Uni,1.167,Actions
BIFFA PLC,BIFF,Industrials,Royaume-Uni,1.166,Actions
